customer_id,kyc_verified,account_age_days,transaction_amount,channel_encoded,hour_of_day,day_of_week,is_night_txn,is_high_amount_transaction,high_amount_night_txn,new_customer_high_amount,kyc_low_age_txn,is_weekend_txn,is_holiday_txn
CUST_229,1,1419,210327,0,10,3,0,1,0,0,0,0,0
CUST_164,1,1789,197294,0,22,1,0,1,0,0,0,0,0
CUST_349,1,1056,14021,1,12,5,0,0,0,0,0,1,0
CUST_791,1,430,15166,2,18,4,0,0,0,0,0,0,1
CUST_309,1,2027,2706,1,20,1,0,0,0,0,0,0,0
CUST_797,0,1965,173485,1,9,0,0,1,0,0,0,0,0
CUST_216,1,1854,7302,0,7,2,0,0,0,0,0,0,0
CUST_398,1,2304,10358,1,6,3,1,0,0,0,0,0,0
CUST_607,1,2867,280699,3,5,4,1,1,1,0,0,0,0
CUST_198,1,1231,22081,1,19,2,0,0,0,0,0,0,0
CUST_185,1,2308,3612,3,17,1,0,0,0,0,0,0,0
CUST_262,1,2952,6818,1,19,0,0,0,0,0,0,0,0
CUST_392,0,2733,41764,0,9,0,0,0,0,0,0,0,0
CUST_584,0,2229,6928,3,12,0,0,0,0,0,0,0,0
CUST_111,1,2740,13856,0,0,5,1,0,0,0,0,1,0
CUST_702,1,2228,10748,3,1,6,1,0,0,0,0,1,0
CUST_660,1,230,9171,1,15,5,0,0,0,0,0,1,0
CUST_405,1,2075,7648,1,5,4,1,0,0,0,0,0,1
CUST_426,1,1953,9127,3,7,2,0,0,0,0,0,0,0
CUST_476,1,2193,4589,2,19,2,0,0,0,0,0,0,0
CUST_521,1,298,1785,3,12,6,0,0,0,0,0,1,0
CUST_541,1,88,11321,2,9,1,0,0,0,0,0,0,0
CUST_304,1,1376,168933,3,9,0,0,1,0,0,0,0,0
CUST_288,1,1148,35380,1,4,5,1,0,0,0,0,1,0
CUST_759,1,1815,3149,0,14,5,0,0,0,0,0,1,0
CUST_452,0,2867,6783,3,21,0,0,0,0,0,0,0,0
CUST_391,1,443,3825,2,21,1,0,0,0,0,0,0,0
CUST_218,1,613,9715,1,7,4,0,0,0,0,0,0,0
CUST_260,0,2045,5595,1,8,5,0,0,0,0,0,1,0
CUST_270,1,2357,7107,1,21,2,0,0,0,0,0,0,0
CUST_649,1,1537,12085,3,8,2,0,0,0,0,0,0,0
CUST_635,1,2594,273305,1,12,5,0,1,0,0,0,1,0
CUST_521,1,2653,9413,1,4,4,1,0,0,0,0,0,0
CUST_425,1,1203,119396,3,13,0,0,1,0,0,0,0,0
CUST_216,1,662,6175,3,23,6,0,0,0,0,0,1,0
CUST_520,1,2591,6723,2,12,2,0,0,0,0,0,0,0
CUST_218,1,1303,224030,3,16,5,0,1,0,0,0,1,0
CUST_423,1,890,4756,3,19,2,0,0,0,0,0,0,0
CUST_671,1,700,9499,1,6,1,1,0,0,0,0,0,0
CUST_309,1,811,233994,3,22,3,0,1,0,0,0,0,0
CUST_339,1,657,6761,1,12,1,0,0,0,0,0,0,0
CUST_164,1,1782,18004,0,4,4,1,0,0,0,0,0,0
CUST_252,1,2785,4840,3,23,6,0,0,0,0,0,1,0
CUST_576,1,1020,11755,1,0,0,1,0,0,0,0,0,0
CUST_338,0,2368,9383,1,10,6,0,0,0,0,0,1,0
CUST_770,1,218,5272,3,16,1,0,0,0,0,0,0,0
CUST_750,0,300,5655,1,5,0,1,0,0,0,0,0,0
CUST_182,1,649,9546,1,16,0,0,0,0,0,0,0,0
CUST_499,1,959,6661,0,21,5,0,0,0,0,0,1,0
CUST_740,1,1156,3977,3,10,5,0,0,0,0,0,1,0
CUST_228,0,1671,6977,3,16,2,0,0,0,0,0,0,0
CUST_236,1,773,60159,2,18,4,0,1,0,0,0,0,0
CUST_157,1,1632,8019,1,14,5,0,0,0,0,0,1,0
CUST_562,1,2015,3736,2,3,5,1,0,0,0,0,1,0
CUST_385,1,2865,6251,3,1,6,1,0,0,0,0,1,0
CUST_668,1,381,12782,3,19,6,0,0,0,0,0,1,0
CUST_348,1,2581,103663,1,18,3,0,1,0,0,0,0,0
CUST_587,1,2082,164875,3,3,0,1,1,1,0,0,0,0
CUST_134,1,422,8919,1,21,3,0,0,0,0,0,0,0
CUST_787,1,2785,5629,3,23,6,0,0,0,0,0,1,0
CUST_606,1,2879,12453,1,5,5,1,0,0,0,0,1,0
CUST_546,1,2769,22377,1,1,0,1,0,0,0,0,0,0
CUST_491,1,1489,9073,0,0,6,1,0,0,0,0,1,0
CUST_159,1,1768,15188,3,1,3,1,0,0,0,0,0,0
CUST_435,1,1002,141766,1,12,0,0,1,0,0,0,0,0
CUST_567,1,2663,5449,0,23,2,0,0,0,0,0,0,0
CUST_142,1,763,4661,1,18,6,0,0,0,0,0,1,0
CUST_507,1,1448,38339,0,1,5,1,0,0,0,0,1,0
CUST_706,1,697,3336,1,4,4,1,0,0,0,0,0,0
CUST_650,0,96,237975,3,13,5,0,1,0,1,1,1,0
CUST_502,1,1995,6734,1,2,6,1,0,0,0,0,1,0
CUST_252,1,1457,12434,1,3,3,1,0,0,0,0,0,0
CUST_125,1,74,12191,2,7,5,0,0,0,0,0,1,0
CUST_148,1,1092,85132,1,21,0,0,1,0,0,0,0,0
CUST_478,1,983,4533,3,16,5,0,0,0,0,0,1,0
CUST_145,0,2010,6212,1,14,3,0,0,0,0,0,0,0
CUST_411,1,541,12496,2,1,5,1,0,0,0,0,1,0
CUST_161,1,1994,7408,1,7,3,0,0,0,0,0,0,0
CUST_102,1,1552,3365,1,21,6,0,0,0,0,0,1,0
CUST_788,0,878,4555,3,3,6,1,0,0,0,0,1,0
CUST_462,1,2826,25240,3,16,6,0,0,0,0,0,1,0
CUST_530,1,835,15903,2,15,4,0,0,0,0,0,0,0
CUST_711,1,1462,12384,2,14,6,0,0,0,0,0,1,0
CUST_663,1,769,13308,1,3,6,1,0,0,0,0,1,0
CUST_187,1,42,13362,1,18,1,0,0,0,0,0,0,0
CUST_583,0,866,197757,2,12,4,0,1,0,0,0,0,1
CUST_492,0,1416,9587,0,12,0,0,0,0,0,0,0,0
CUST_637,1,1878,5165,3,0,1,1,0,0,0,0,0,0
CUST_753,0,859,11129,3,14,1,0,0,0,0,0,0,0
CUST_621,0,405,16052,1,8,2,0,0,0,0,0,0,0
CUST_597,1,2859,282981,3,8,1,0,1,0,0,0,0,0
CUST_642,1,2763,113267,2,2,4,1,1,1,0,0,0,1
CUST_214,1,660,6851,2,22,2,0,0,0,0,0,0,0
CUST_774,1,2302,8858,1,14,6,0,0,0,0,0,1,0
CUST_344,1,2235,8049,1,0,4,1,0,0,0,0,0,1
CUST_411,1,57,5824,1,5,5,1,0,0,0,0,1,0
CUST_349,1,861,4874,1,20,2,0,0,0,0,0,0,0
CUST_322,1,2257,185603,3,5,4,1,1,1,0,0,0,0
CUST_467,1,684,9950,1,12,4,0,0,0,0,0,0,0
CUST_646,1,1194,146483,1,2,6,1,1,1,0,0,1,0
CUST_225,1,1695,226730,2,6,3,1,1,1,0,0,0,0
CUST_114,1,962,6067,2,12,3,0,0,0,0,0,0,0
CUST_630,1,772,6161,3,8,0,0,0,0,0,0,0,0
CUST_742,1,2231,17197,1,18,3,0,0,0,0,0,0,0
CUST_371,1,340,12503,3,12,3,0,0,0,0,0,0,0
CUST_596,1,2039,7728,1,16,5,0,0,0,0,0,1,0
CUST_759,1,101,8931,2,18,4,0,0,0,0,0,0,0
CUST_343,1,1979,23943,0,7,4,0,0,0,0,0,0,0
CUST_634,1,2343,5119,3,8,6,0,0,0,0,0,1,0
CUST_564,1,1626,13259,3,21,4,0,0,0,0,0,0,0
CUST_265,1,219,20401,1,17,1,0,0,0,0,0,0,0
CUST_404,0,2856,4296,3,4,1,1,0,0,0,0,0,0
CUST_211,1,2344,5743,2,2,5,1,0,0,0,0,1,0
CUST_474,1,2902,10402,2,7,6,0,0,0,0,0,1,0
CUST_418,1,2152,4450,2,7,6,0,0,0,0,0,1,0
CUST_511,1,677,8263,1,14,0,0,0,0,0,0,0,0
CUST_500,0,2642,4916,0,22,6,0,0,0,0,0,1,0
CUST_438,1,1222,3651,3,10,4,0,0,0,0,0,0,1
CUST_529,1,142,11685,1,15,1,0,0,0,0,0,0,0
CUST_688,1,488,3275,3,16,6,0,0,0,0,0,1,0
CUST_204,1,1971,5131,2,16,0,0,0,0,0,0,0,0
CUST_446,1,978,7244,2,4,6,1,0,0,0,0,1,0
CUST_175,1,2403,8130,2,6,3,1,0,0,0,0,0,0
CUST_731,1,872,278399,1,14,2,0,1,0,0,0,0,0
CUST_242,1,2819,7453,3,10,2,0,0,0,0,0,0,0
CUST_649,1,2435,57077,1,14,4,0,1,0,0,0,0,0
CUST_295,1,505,7061,2,23,6,0,0,0,0,0,1,0
CUST_525,1,1426,10687,1,11,5,0,0,0,0,0,1,0
CUST_155,1,468,8780,1,7,6,0,0,0,0,0,1,0
CUST_422,1,1428,6721,2,21,3,0,0,0,0,0,0,0
CUST_183,0,731,7578,1,12,4,0,0,0,0,0,0,0
CUST_208,1,700,57195,1,16,3,0,1,0,0,0,0,0
CUST_516,1,2804,8124,3,17,5,0,0,0,0,0,1,0
CUST_298,1,2754,10027,3,7,3,0,0,0,0,0,0,0
CUST_469,1,157,4865,3,6,4,1,0,0,0,0,0,0
CUST_676,1,1534,167014,3,13,0,0,1,0,0,0,0,0
CUST_546,1,1478,242370,2,21,3,0,1,0,0,0,0,0
CUST_593,1,2083,5103,3,17,0,0,0,0,0,0,0,0
CUST_416,1,547,11114,1,3,0,1,0,0,0,0,0,0
CUST_433,1,1851,297623,3,4,6,1,1,1,0,0,1,0
CUST_148,1,1660,10543,3,14,1,0,0,0,0,0,0,0
CUST_434,1,790,16145,1,17,0,0,0,0,0,0,0,0
CUST_408,0,2509,10212,3,21,6,0,0,0,0,0,1,0
CUST_578,1,600,3741,1,17,5,0,0,0,0,0,1,0
CUST_700,1,1083,35048,2,1,4,1,0,0,0,0,0,1
CUST_309,1,1356,2883,0,19,5,0,0,0,0,0,1,0
CUST_579,1,2360,124920,2,12,5,0,1,0,0,0,1,0
CUST_195,1,2742,214496,3,17,6,0,1,0,0,0,1,0
CUST_419,0,2825,12471,3,20,5,0,0,0,0,0,1,0
CUST_306,1,2169,9158,3,14,6,0,0,0,0,0,1,0
CUST_629,1,1747,9585,3,11,1,0,0,0,0,0,0,0
CUST_643,0,1916,2907,3,9,3,0,0,0,0,0,0,0
CUST_401,0,2178,203420,1,13,6,0,1,0,0,0,1,0
CUST_166,1,25,21223,0,18,1,0,0,0,0,0,0,0
CUST_556,0,1016,106593,3,17,4,0,1,0,0,0,0,0
CUST_365,1,718,7745,3,18,3,0,0,0,0,0,0,0
CUST_622,1,596,11072,0,8,0,0,0,0,0,0,0,0
CUST_603,1,1061,9335,3,6,6,1,0,0,0,0,1,0
CUST_615,1,469,18481,0,21,3,0,0,0,0,0,0,0
CUST_128,0,360,249447,3,18,6,0,1,0,0,1,1,0
CUST_747,1,520,71155,1,1,5,1,1,1,0,0,1,0
CUST_366,1,2187,4947,1,6,5,1,0,0,0,0,1,0
CUST_642,1,1563,16285,1,13,3,0,0,0,0,0,0,0
CUST_109,1,910,56025,2,23,6,0,1,0,0,0,1,0
CUST_522,1,2716,3315,1,4,3,1,0,0,0,0,0,0
CUST_300,1,1742,294177,3,10,3,0,1,0,0,0,0,0
CUST_707,1,867,7844,1,1,2,1,0,0,0,0,0,0
CUST_163,1,383,10995,3,19,0,0,0,0,0,0,0,0
CUST_761,1,2843,6893,1,12,5,0,0,0,0,0,1,0
CUST_678,1,2884,11702,3,21,0,0,0,0,0,0,0,0
CUST_265,0,1327,7330,1,22,2,0,0,0,0,0,0,0
CUST_376,1,1669,11256,2,11,3,0,0,0,0,0,0,0
CUST_341,1,2085,5319,3,13,3,0,0,0,0,0,0,0
CUST_136,1,44,3029,1,12,0,0,0,0,0,0,0,0
CUST_294,1,1752,19434,1,2,1,1,0,0,0,0,0,0
CUST_253,0,432,21829,3,4,5,1,0,0,0,0,1,0
CUST_657,1,724,19605,0,12,1,0,0,0,0,0,0,0
CUST_313,1,827,8778,3,19,0,0,0,0,0,0,0,0
CUST_372,1,2645,6843,1,21,6,0,0,0,0,0,1,0
CUST_378,1,2230,5092,3,2,0,1,0,0,0,0,0,0
CUST_344,1,1377,10536,1,10,4,0,0,0,0,0,0,0
CUST_459,1,1503,14344,1,20,4,0,0,0,0,0,0,0
CUST_559,1,390,6060,1,3,3,1,0,0,0,0,0,0
CUST_718,1,943,14168,1,20,6,0,0,0,0,0,1,0
CUST_407,1,1609,153895,1,20,0,0,1,0,0,0,0,0
CUST_143,0,986,5537,0,0,0,1,0,0,0,0,0,0
CUST_228,1,2735,9811,1,8,5,0,0,0,0,0,1,0
CUST_270,1,1126,9769,1,11,3,0,0,0,0,0,0,0
CUST_440,0,2759,7886,3,9,4,0,0,0,0,0,0,0
CUST_794,1,2476,7397,1,10,0,0,0,0,0,0,0,0
CUST_380,1,456,4842,3,15,0,0,0,0,0,0,0,0
CUST_283,1,1829,169114,3,12,1,0,1,0,0,0,0,0
CUST_620,1,900,208377,1,0,2,1,1,1,0,0,0,0
CUST_265,1,2452,15194,1,8,4,0,0,0,0,0,0,1
CUST_216,0,1785,7195,1,18,6,0,0,0,0,0,1,0
CUST_362,1,148,10095,0,6,0,1,0,0,0,0,0,0
CUST_452,1,1683,15763,2,10,3,0,0,0,0,0,0,0
CUST_379,1,2766,152812,3,8,4,0,1,0,0,0,0,1
CUST_676,1,519,20564,3,9,6,0,0,0,0,0,1,0
CUST_787,1,1743,9114,2,12,4,0,0,0,0,0,0,1
CUST_401,1,1807,3734,3,0,5,1,0,0,0,0,1,0
CUST_529,0,1015,10153,2,12,5,0,0,0,0,0,1,0
CUST_431,0,2897,12095,2,1,4,1,0,0,0,0,0,0
CUST_690,1,727,172649,3,6,1,1,1,1,0,0,0,0
CUST_291,1,254,2928,3,17,0,0,0,0,0,0,0,0
CUST_466,0,1179,18734,3,17,2,0,0,0,0,0,0,0
CUST_769,1,2574,17948,3,20,1,0,0,0,0,0,0,0
CUST_314,1,1807,11202,2,7,4,0,0,0,0,0,0,0
CUST_264,0,1018,5028,0,20,4,0,0,0,0,0,0,0
CUST_384,1,119,54906,1,6,0,1,1,1,1,0,0,0
CUST_268,1,1906,3584,1,17,3,0,0,0,0,0,0,0
CUST_289,1,2994,6960,3,14,0,0,0,0,0,0,0,0
CUST_569,1,1545,16227,2,10,6,0,0,0,0,0,1,0
CUST_187,1,444,2542,3,1,4,1,0,0,0,0,0,1
CUST_512,0,304,6861,1,11,0,0,0,0,0,0,0,0
CUST_255,1,1991,6371,1,17,0,0,0,0,0,0,0,0
CUST_585,1,1990,8851,1,13,2,0,0,0,0,0,0,0
CUST_223,1,2090,10714,3,2,0,1,0,0,0,0,0,0
CUST_782,1,277,5110,1,12,2,0,0,0,0,0,0,0
CUST_601,1,1333,11000,2,7,5,0,0,0,0,0,1,0
CUST_196,1,1530,17097,2,6,3,1,0,0,0,0,0,0
CUST_282,1,796,7917,3,3,0,1,0,0,0,0,0,0
CUST_225,1,2359,5750,3,2,5,1,0,0,0,0,1,0
CUST_365,0,278,11502,1,14,1,0,0,0,0,0,0,0
CUST_111,1,2362,205416,1,15,0,0,1,0,0,0,0,0
CUST_214,1,454,14558,1,16,3,0,0,0,0,0,0,0
CUST_316,1,1728,207390,3,4,5,1,1,1,0,0,1,0
CUST_112,1,767,92763,0,6,0,1,1,1,0,0,0,0
CUST_175,1,2746,208729,1,20,0,0,1,0,0,0,0,0
CUST_504,1,2042,4676,1,18,1,0,0,0,0,0,0,0
CUST_590,1,1494,9226,3,20,6,0,0,0,0,0,1,0
CUST_632,0,1886,111739,2,3,0,1,1,1,0,0,0,0
CUST_781,1,2735,7995,3,22,4,0,0,0,0,0,0,0
CUST_544,1,974,5156,1,3,3,1,0,0,0,0,0,0
CUST_740,0,1642,2955,1,1,6,1,0,0,0,0,1,0
CUST_245,1,2599,3425,3,7,3,0,0,0,0,0,0,0
CUST_570,1,1182,10446,1,4,6,1,0,0,0,0,1,0
CUST_628,1,847,60513,2,16,1,0,1,0,0,0,0,0
CUST_119,1,2206,280901,1,4,6,1,1,1,0,0,1,0
CUST_781,1,2715,5380,2,22,2,0,0,0,0,0,0,0
CUST_775,1,2812,5418,2,13,6,0,0,0,0,0,1,0
CUST_346,1,540,2052,1,3,4,1,0,0,0,0,0,0
CUST_575,1,821,215565,0,22,2,0,1,0,0,0,0,0
CUST_790,1,2215,4809,3,20,1,0,0,0,0,0,0,0
CUST_651,1,148,175287,0,10,0,0,1,0,1,0,0,0
CUST_648,1,823,22993,2,13,3,0,0,0,0,0,0,0
CUST_205,0,2982,265169,3,10,2,0,1,0,0,0,0,0
CUST_484,1,1024,143334,1,15,3,0,1,0,0,0,0,0
CUST_775,1,2508,6157,3,10,3,0,0,0,0,0,0,0
CUST_702,1,361,7097,3,19,6,0,0,0,0,0,1,0
CUST_670,0,1584,177128,1,5,5,1,1,1,0,0,1,0
CUST_367,1,2081,12021,3,0,0,1,0,0,0,0,0,0
CUST_407,1,859,97147,0,1,4,1,1,1,0,0,0,1
CUST_623,1,387,86229,3,9,4,0,1,0,0,0,0,0
CUST_799,0,1165,7297,1,6,3,1,0,0,0,0,0,0
CUST_421,1,884,29023,1,22,3,0,0,0,0,0,0,0
CUST_341,1,2840,272810,1,21,1,0,1,0,0,0,0,0
CUST_467,1,977,28054,3,10,1,0,0,0,0,0,0,0
CUST_208,1,1716,15664,1,21,6,0,0,0,0,0,1,0
CUST_455,1,2690,6325,1,16,0,0,0,0,0,0,0,0
CUST_357,1,1963,15680,2,17,3,0,0,0,0,0,0,0
CUST_126,1,2692,5922,3,13,2,0,0,0,0,0,0,0
CUST_217,1,2447,8585,3,11,2,0,0,0,0,0,0,0
CUST_511,1,657,9036,3,7,5,0,0,0,0,0,1,0
CUST_715,1,338,9050,3,14,6,0,0,0,0,0,1,0
CUST_513,1,1608,11518,3,1,4,1,0,0,0,0,0,1
CUST_402,1,1903,5374,2,22,6,0,0,0,0,0,1,0
CUST_690,0,2656,10105,2,6,4,1,0,0,0,0,0,0
CUST_600,1,1216,21053,1,14,4,0,0,0,0,0,0,1
CUST_585,1,16,14285,1,23,1,0,0,0,0,0,0,0
CUST_411,1,2783,5688,3,14,4,0,0,0,0,0,0,0
CUST_674,1,2760,5512,0,4,6,1,0,0,0,0,1,0
CUST_729,1,892,5958,3,5,3,1,0,0,0,0,0,0
CUST_247,0,1546,12901,1,21,0,0,0,0,0,0,0,0
CUST_455,1,705,4284,2,22,1,0,0,0,0,0,0,0
CUST_681,1,104,216837,3,1,5,1,1,1,1,0,1,0
CUST_286,1,2546,3986,3,11,4,0,0,0,0,0,0,0
CUST_194,1,1379,140896,2,21,6,0,1,0,0,0,1,0
CUST_370,0,196,7403,3,20,5,0,0,0,0,0,1,0
CUST_778,0,850,2564,2,1,0,1,0,0,0,0,0,0
CUST_105,1,2361,2431,2,5,3,1,0,0,0,0,0,0
CUST_231,1,2606,4520,0,11,6,0,0,0,0,0,1,0
CUST_612,0,2239,5785,0,11,6,0,0,0,0,0,1,0
CUST_248,0,2290,4361,0,1,1,1,0,0,0,0,0,0
CUST_477,1,725,6845,3,13,4,0,0,0,0,0,0,1
CUST_677,1,1294,4029,1,3,6,1,0,0,0,0,1,0
CUST_370,1,2035,220284,3,2,4,1,1,1,0,0,0,0
CUST_654,1,851,164241,1,8,6,0,1,0,0,0,1,0
CUST_172,0,937,201228,1,23,5,0,1,0,0,0,1,0
CUST_526,1,1901,3893,1,6,0,1,0,0,0,0,0,0
CUST_400,1,291,8386,1,12,6,0,0,0,0,0,1,0
CUST_509,1,1726,4356,1,21,4,0,0,0,0,0,0,0
CUST_345,1,2915,20195,2,22,4,0,0,0,0,0,0,0
CUST_753,1,1840,9209,0,13,5,0,0,0,0,0,1,0
CUST_774,1,442,299162,1,17,4,0,1,0,0,0,0,0
CUST_685,0,2608,6858,3,14,0,0,0,0,0,0,0,0
CUST_280,1,47,22659,3,21,3,0,0,0,0,0,0,0
CUST_733,1,2367,6895,3,15,6,0,0,0,0,0,1,0
CUST_258,1,92,9509,1,11,2,0,0,0,0,0,0,0
CUST_466,1,432,4281,3,12,0,0,0,0,0,0,0,0
CUST_242,1,643,13036,2,3,5,1,0,0,0,0,1,0
CUST_514,1,603,4439,2,12,6,0,0,0,0,0,1,0
CUST_186,1,2624,10477,2,16,4,0,0,0,0,0,0,0
CUST_445,0,2597,6776,1,22,3,0,0,0,0,0,0,0
CUST_160,1,1140,8089,3,11,3,0,0,0,0,0,0,0
CUST_725,1,2723,4482,3,1,2,1,0,0,0,0,0,0
CUST_657,1,2063,175641,2,6,3,1,1,1,0,0,0,0
CUST_286,1,87,10575,3,1,2,1,0,0,0,0,0,0
CUST_537,1,1917,3121,3,16,0,0,0,0,0,0,0,0
CUST_520,1,1666,2843,3,7,0,0,0,0,0,0,0,0
CUST_402,1,1654,145828,3,17,3,0,1,0,0,0,0,0
CUST_770,1,2417,8438,3,10,3,0,0,0,0,0,0,0
CUST_256,1,865,17708,1,11,4,0,0,0,0,0,0,0
CUST_668,1,2019,7071,1,18,2,0,0,0,0,0,0,0
CUST_298,1,682,16752,3,0,4,1,0,0,0,0,0,0
CUST_572,1,1102,10450,2,4,0,1,0,0,0,0,0,0
CUST_403,0,1777,9120,2,7,1,0,0,0,0,0,0,0
CUST_388,1,2262,42404,1,11,3,0,0,0,0,0,0,0
CUST_479,1,204,4437,1,2,5,1,0,0,0,0,1,0
CUST_510,1,2380,178497,3,5,0,1,1,1,0,0,0,0
CUST_146,0,2038,13905,1,5,4,1,0,0,0,0,0,0
CUST_290,1,71,5219,3,17,2,0,0,0,0,0,0,0
CUST_149,0,1370,229402,0,14,4,0,1,0,0,0,0,0
CUST_661,1,371,10276,0,8,5,0,0,0,0,0,1,0
CUST_798,1,478,5221,1,22,5,0,0,0,0,0,1,0
CUST_353,0,1228,5453,1,10,3,0,0,0,0,0,0,0
CUST_162,1,407,11793,1,19,3,0,0,0,0,0,0,0
CUST_512,1,1120,8916,0,16,2,0,0,0,0,0,0,0
CUST_474,1,2159,8301,1,19,6,0,0,0,0,0,1,0
CUST_427,1,2078,6606,1,16,4,0,0,0,0,0,0,0
CUST_512,1,2945,15935,1,13,6,0,0,0,0,0,1,0
CUST_256,1,1486,59108,1,23,0,0,1,0,0,0,0,0
CUST_715,1,1207,6020,3,23,3,0,0,0,0,0,0,0
CUST_292,1,2846,15860,3,3,1,1,0,0,0,0,0,0
CUST_147,1,167,11376,2,7,5,0,0,0,0,0,1,0
CUST_377,1,48,8259,2,2,4,1,0,0,0,0,0,1
CUST_792,1,621,3237,3,22,4,0,0,0,0,0,0,1
CUST_427,1,2748,8469,2,1,3,1,0,0,0,0,0,0
CUST_668,1,1637,7070,0,12,6,0,0,0,0,0,1,0
CUST_745,1,1637,6924,2,21,5,0,0,0,0,0,1,0
CUST_614,1,2594,12812,1,13,5,0,0,0,0,0,1,0
CUST_781,0,598,286124,0,5,1,1,1,1,0,0,0,0
CUST_454,1,2518,15776,1,10,6,0,0,0,0,0,1,0
CUST_795,1,1859,10099,1,23,0,0,0,0,0,0,0,0
CUST_145,1,2099,8951,0,12,2,0,0,0,0,0,0,0
CUST_534,1,1395,4299,3,17,6,0,0,0,0,0,1,0
CUST_690,1,1002,20897,2,18,0,0,0,0,0,0,0,0
CUST_483,1,715,4477,1,9,5,0,0,0,0,0,1,0
CUST_644,0,1110,119853,2,22,0,0,1,0,0,0,0,0
CUST_761,1,1495,2464,3,18,0,0,0,0,0,0,0,0
CUST_734,1,423,2884,3,6,0,1,0,0,0,0,0,0
CUST_705,1,104,3740,1,22,6,0,0,0,0,0,1,0
CUST_429,1,1041,10260,3,19,6,0,0,0,0,0,1,0
CUST_356,1,227,7038,3,23,1,0,0,0,0,0,0,0
CUST_367,1,72,6492,1,1,6,1,0,0,0,0,1,0
CUST_620,1,1083,13182,3,9,6,0,0,0,0,0,1,0
CUST_179,1,1851,16197,3,17,4,0,0,0,0,0,0,0
CUST_384,1,2554,9472,0,17,1,0,0,0,0,0,0,0
CUST_104,1,2080,9814,3,20,5,0,0,0,0,0,1,0
CUST_328,1,513,9643,1,12,4,0,0,0,0,0,0,0
CUST_539,1,1189,13217,2,16,4,0,0,0,0,0,0,0
CUST_225,1,1154,4117,3,20,4,0,0,0,0,0,0,0
CUST_688,1,2276,7997,3,15,5,0,0,0,0,0,1,0
CUST_287,1,2350,4583,1,23,3,0,0,0,0,0,0,0
CUST_739,1,2498,8813,0,12,2,0,0,0,0,0,0,0
CUST_417,1,1087,9046,1,6,1,1,0,0,0,0,0,0
CUST_576,1,490,14390,3,20,4,0,0,0,0,0,0,0
CUST_480,1,2098,4599,1,13,0,0,0,0,0,0,0,0
CUST_742,1,2890,281641,2,15,0,0,1,0,0,0,0,0
CUST_739,1,1933,5651,3,4,3,1,0,0,0,0,0,0
CUST_235,0,2199,18699,3,20,2,0,0,0,0,0,0,0
CUST_211,1,1073,113408,1,18,6,0,1,0,0,0,1,0
CUST_216,1,1956,8129,1,0,5,1,0,0,0,0,1,0
CUST_190,1,2276,4008,1,9,2,0,0,0,0,0,0,0
CUST_210,1,947,18923,1,16,6,0,0,0,0,0,1,0
CUST_639,1,1716,189631,1,14,3,0,1,0,0,0,0,0
CUST_631,1,2853,3701,0,21,6,0,0,0,0,0,1,0
CUST_328,1,2669,24474,2,1,2,1,0,0,0,0,0,0
CUST_237,1,2797,16093,1,1,3,1,0,0,0,0,0,0
CUST_645,1,1943,2411,1,17,1,0,0,0,0,0,0,0
CUST_286,1,2120,13862,1,17,6,0,0,0,0,0,1,0
CUST_395,1,2392,222108,3,23,2,0,1,0,0,0,0,0
CUST_298,0,2982,6421,2,10,6,0,0,0,0,0,1,0
CUST_654,1,2372,10153,1,9,3,0,0,0,0,0,0,0
CUST_281,1,1997,15253,1,3,2,1,0,0,0,0,0,0
CUST_350,1,874,15687,3,15,3,0,0,0,0,0,0,0
CUST_182,0,177,10497,0,6,2,1,0,0,0,0,0,0
CUST_306,1,1554,3884,3,9,3,0,0,0,0,0,0,0
CUST_669,0,1310,2903,1,22,2,0,0,0,0,0,0,0
CUST_677,0,1549,6271,0,13,6,0,0,0,0,0,1,0
CUST_474,0,659,4118,1,8,5,0,0,0,0,0,1,0
CUST_284,1,539,290870,1,21,0,0,1,0,0,0,0,0
CUST_340,1,2145,5568,0,23,4,0,0,0,0,0,0,1
CUST_709,1,2638,8827,0,13,4,0,0,0,0,0,0,0
CUST_418,1,2597,4144,1,1,0,1,0,0,0,0,0,0
CUST_432,1,948,5212,0,11,3,0,0,0,0,0,0,0
CUST_563,1,1394,29944,3,11,1,0,0,0,0,0,0,0
CUST_372,1,2887,3801,2,18,0,0,0,0,0,0,0,0
CUST_790,1,614,8721,1,9,0,0,0,0,0,0,0,0
CUST_295,1,1239,10133,3,8,4,0,0,0,0,0,0,1
CUST_575,1,950,275051,2,21,5,0,1,0,0,0,1,0
CUST_409,0,48,7513,1,7,2,0,0,0,0,0,0,0
CUST_100,1,2507,17881,1,5,6,1,0,0,0,0,1,0
CUST_608,1,1345,56855,0,0,6,1,1,1,0,0,1,0
CUST_233,1,2364,8218,1,3,2,1,0,0,0,0,0,0
CUST_740,1,656,11201,3,1,2,1,0,0,0,0,0,0
CUST_264,1,208,3218,3,17,6,0,0,0,0,0,1,0
CUST_488,1,284,8698,3,3,3,1,0,0,0,0,0,0
CUST_649,1,1822,15874,3,18,3,0,0,0,0,0,0,0
CUST_612,1,836,15144,1,3,5,1,0,0,0,0,1,0
CUST_700,0,2391,15137,1,6,4,1,0,0,0,0,0,0
CUST_392,0,2295,17044,3,0,0,1,0,0,0,0,0,0
